Index,Date,Secteur,Commentaire semaine,Commentaire jour,Code_entrée,Entrée,Code_plat,Plat,Code_légumes,Légumes,Code_laitage,Laitage,Code_dessert,Dessert,Code_gouter,Gouter,Code_gouter_02,Gouter_02,Taux participation,Température,Humidité,Vitesse du vent moyen 10 mn,Taux gaspillage,Attente moyenne,Allergies
120,2016-05-16,2,,FERIE,,FERIE,,FERIE,,FERIE,,FERIE,,,,FERIE,,,0.92,14.4,62,1.7,0.14,0.775418525389782,0
121,2016-05-16,3,,FERIE,,FERIE,,FERIE,,FERIE,,FERIE,,,,FERIE,,,0.94,14.4,62,1.7,0.07,0,0
122,2016-05-16,1,,FERIE,,FERIE,,FERIE,,FERIE,,FERIE,,,,FERIE,,,0.92,14.4,62,1.7,0.07,10.0578286015323,0
123,2016-05-17,1,,,,Pamplemouse,,Poulet rôti,,Petits pois à la franaise,,,,Far aux pommes,,Pain/ beurre/ barre chocolatée/ lait,,,0.9,13.1,76,1,0.42,0,0
124,2016-05-17,2,,,,Pamplemouse,,Poulet rôti,,Petits pois à la franaise,,,,Far aux pommes,,Pain/ beurre/ barre chocolatée/ lait,,,0.94,13.1,76,1,0.4,0,0
125,2016-05-17,3,,,,Pamplemouse,,Poulet rôti,,Petits pois à la franaise,,,,Far aux pommes,,Pain/ beurre/ barre chocolatée/ lait,,,0.92,13.1,76,1,0.39,18.5086159474857,0
126,2016-05-18,1,,,,Riz aux petits légumes,,Filet de lieu sauce dieppoise,,Gratin de choux-fleurs,,Petits suisses,,Kiwi,,Mini quatre quarts/ compote de pches,,,0.55,12.7,91,5.9,0.05,0,0
127,2016-05-18,2,,,,Riz aux petits légumes,,Filet de lieu sauce dieppoise,,Gratin de choux-fleurs,,Petits suisses,,Kiwi,,Mini quatre quarts/ compote de pches,,,0.55,12.7,91,5.9,0.01,5.78966369985154,0
128,2016-05-18,3,,,,Riz aux petits légumes,,Filet de lieu sauce dieppoise,,Gratin de choux-fleurs,,Petits suisses,,Kiwi,,Mini quatre quarts/ compote de pches,,,0.54,12.7,91,5.9,0.05,24.1138640188234,0
129,2016-05-20,1,,,,Salade de tomates/ maïs,VBF,Goulasch,,Salsifis,,Edam,,Banane,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.93,16.9,73,3.7,0.29,4.21828088427654,0
130,2016-05-20,2,,,,Salade de tomates/ maïs,VBF,Rôti de bœuf,,Salsifis,,Edam,,Banane,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.89,16.9,73,3.7,0.49,16.3007379275051,0.02
131,2016-05-20,3,,,,Salade de tomates/ maïs,"VBF,EBR",Hachis parmentier,,Salade verte,,Edam,,Banane,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,16.9,73,3.7,0.35,0,0
132,2016-05-23,2,,,,Chou rouge aux raisins,VPF,Rôti de porc sauce tomate,,Carottes ménagres,,Semoule au lait,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.92,14.6,71,5.1,0.04,7.95466648562949,0
133,2016-05-23,1,,,,Chou rouge aux raisins,VPF,Rôti de porc sauce tomate,,Carottes ménagres,,Semoule au lait,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.96,14.6,71,5.1,0.04,0,0
134,2016-05-23,3,,,,Chou rouge aux raisins,VPF,Rôti de porc sauce tomate,,Carottes ménagres,,Semoule au lait,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.91,14.6,71,5.1,0.04,0,0
135,2016-05-24,2,,,BBC,Rilettes/ cornichons,,Filet de lieu sauce provenale,,Pommes persillées,,Saint Nectaire,,Kiwi,,Pain/ beurre/ pomme/ lait,,,0.92,16.1,60,4.6,0.02,9.98364883405066,0.02
136,2016-05-24,1,,,BBC,Rilettes/ cornichons,,Filet de lieu sauce provenale,,Pommes persillées,,Saint Nectaire,,Kiwi,,Pain/ beurre/ pomme/ lait,,,0.93,16.1,60,4.6,0.04,0,0
137,2016-05-24,3,,,BBC,Rilettes/ cornichons,,Filet de lieu sauce provenale,,Pommes persillées,,Saint Nectaire,,Kiwi,,Pain/ beurre/ pomme/ lait,,,0.94,16.1,60,4.6,0.05,33.2448498342677,0.02
138,2016-05-25,1,,,,Asperges sauce mousseline,"AB,VPF",Timbale milanaise,,,EBR,Fromage blanc,FLS,Fraises,,Mini quatre quarts/ crme vanille,,,0.55,15.4,68,5.7,0.03,1.79569918170575,0.02
139,2016-05-25,2,,,,Asperges sauce mousseline,"AB,VPF",Timbale milanaise,,,EBR,Fromage blanc,FLS,Fraises,,Mini quatre quarts/ crme vanille,,,0.54,15.4,68,5.7,0.03,0,0
140,2016-05-25,3,,,,Asperges sauce mousseline,"AB,VPF",Timbale milanaise,,,EBR,Fromage blanc,FLS,Fraises,,Mini quatre quarts/ crme vanille,,,0.55,15.4,68,5.7,0.04,7.42191541661175,0.02
141,2016-05-26,3,,,FLS,Radis,VBF,Rôti de bœuf au jus,,Haricots beurre,,Emmenthal,,Compote de pommes/ cassis,,Pain/ beurre/ banane/ lait,,,0.89,17.6,70,1.9,0.15,10.4156702308503,0
142,2016-05-26,1,,,FLS,Radis,"VBF,EBR",Courgettes parmentires,,Salade verte,,Emmenthal,,Compote de pommes/ cassis,,Pain/ beurre/ banane/ lait,,,0.91,17.6,70,1.9,0.03,19.2696418534019,0
143,2016-05-26,2,,,FLS,Radis,VBF,Sauté de bœuf aux olives,,Haricots beurre,,Emmenthal,,Compote de pommes/ cassis,,Pain/ beurre/ banane/ lait,,,0.91,17.6,70,1.9,0.1,6.99505901119515,0
144,2016-05-27,2,,MENU ANGLAIS,FLS,Concombre à la menthe,,Sauté de dinde à l'oignon,,Petis pois,,,,Doonuts/ gelée de groseilles,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.94,13.2,97,2.7,0.25,22.6790864378639,0
145,2016-05-27,1,,MENU ANGLAIS,FLS,Concombre à la menthe,,Sauté de dinde à l'oignon,,Petis pois,,,,Doonuts/ gelée de groseilles,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,13.2,97,2.7,0.26,17.1789743506158,0
146,2016-05-27,3,,MENU ANGLAIS,FLS,Concombre à la menthe,,Sauté de dinde à l'oignon,,Petis pois,,,,Doonuts/ gelée de groseilles,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,13.2,97,2.7,0.26,0,0.02
147,2016-05-30,1,,,,Carottes aux dés d'ananas,AB,Couscous au poulet et ses légumes,,,,Carré frais,,Cocktail de fruits,,Pain/ beurre/ barre chocolatée/ lait,,,0.93,16.7,76,5.2,0.13,0,0.02
148,2016-05-30,2,,,,Carottes aux dés d'ananas,AB,Couscous au poulet et ses légumes,,,,Carré frais,,Cocktail de fruits,,Pain/ beurre/ barre chocolatée/ lait,,,0.93,16.7,76,5.2,0.15,13.8621082480782,0.02
149,2016-05-30,3,,,,Carottes aux dés d'ananas,AB,Couscous au poulet et ses légumes,,,,Carré frais,,Cocktail de fruits,,Pain/ beurre/ barre chocolatée/ lait,,,0.94,16.7,76,5.2,0.17,2.43743139200783,0.02
150,2016-05-31,2,,,,Salade aux croétons,VPF,Sauté de porc dijonnais,,Flageolets,,Gouda,,Pomme,,Pain/ beurre/ compote de fraises/ lait,,,0.9,17.9,64,8.6,0.04,0,0
151,2016-05-31,3,,,,Salade aux croétons,VPF,Sauté de porc dijonnais,,Flageolets,,Gouda,,Pomme,,Pain/ beurre/ compote de fraises/ lait,,,0.9,17.9,64,8.6,0.04,0,0.02
152,2016-05-31,1,,,,Salade aux croétons,VPF,Sauté de porc dijonnais,,Flageolets,,Gouda,,Pomme,,Pain/ beurre/ compote de fraises/ lait,,,0.91,17.9,64,8.6,0.04,0,0
153,2016-06-01,1,,,,Taboulé,,Escalope de dinde,,Courgettes provenales,,Crme dessert vanille,,,,Petits suisses/ kiwi,,,0.54,14.6,83,4.7,0.18,0,0.02
154,2016-06-01,3,,,,Taboulé,,Escalope de dinde,,Courgettes provenales,,Crme dessert vanille,,,,Petits suisses/ kiwi,,,0.55,14.6,83,4.7,0.16,1.80299748548519,0.02
155,2016-06-01,2,,,,Taboulé,,Escalope de dinde,,Courgettes provenales,,Crme dessert vanille,,,,Petits suisses/ kiwi,,,0.58,14.6,83,4.7,0.17,0,0
156,2016-06-02,1,,,,Betteraves mimosa,VBF,Rôti de bœuf au jus,AB,Coquillettes,,Saint Paulin,,Banane,,Cake aux pépites de chocolat/ lait,,,0.92,13.7,90,4.7,0.08,7.16751947783014,0.02
157,2016-06-02,2,,,,Betteraves mimosa,"VBF,EBR",Courgettes parmentires,,Salade verte,,Saint Paulin,,Banane,,Cake aux pépites de chocolat/ lait,,,0.92,13.7,90,4.7,0.04,14.1157941297782,0.02
158,2016-06-02,3,,,,Betteraves mimosa,VBF,Sauté de bœuf aux olives,AB,Coquillettes,,Saint Paulin,,Banane,,Cake aux pépites de chocolat/ lait,,,0.94,13.7,90,4.7,0.02,0,0.02
159,2016-06-03,3,,,,Salade de tomates persillées,,Filet de saumon sauce suchet,,Gratin d'épinards panachés,,Riz au lait,,,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.93,14,81,2.1,0.24,0,0
160,2016-06-03,1,,,,Salade de tomates persillées,,Filet de saumon sauce suchet,,Gratin d'épinards panachés,,Riz au lait,,,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.91,14,81,2.1,0.19,0,0
161,2016-06-03,2,,,,Salade de tomates persillées,,Filet de saumon sauce suchet,,Gratin d'épinards panachés,,Riz au lait,,,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.89,14,81,2.1,0.22,33.7164252224505,0.02
162,2016-06-06,1,,,,Salade fromagre aux croétons,VPF,Saucisse grillée,,Ratatouille paysanne,EBR,Fromage blanc,FLS,Fraises,,Pain/ beurre/ barre chocolatée/ lait,,,0.95,19.7,79,2.5,0.22,0,0.02
163,2016-06-06,2,,,,Salade fromagre aux croétons,VPF,Saucisse grillée,,Ratatouille paysanne,EBR,Fromage blanc,FLS,Fraises,,Pain/ beurre/ barre chocolatée/ lait,,,0.93,19.7,79,2.5,0.18,0,0.02
164,2016-06-06,3,,,,Salade fromagre aux croétons,VPF,Saucisse grillée,,Ratatouille paysanne,EBR,Fromage blanc,FLS,Fraises,,Pain/ beurre/ barre chocolatée/ lait,,,0.9,19.7,79,2.5,0.17,17.4322421599854,0.02
165,2016-06-07,3,,,,Cœur de palmier/ maïs,,Rôti de dinde aux herbes,,Salsifis panachés,,Tome noire,,Kiwi,,Pain/ confiture de fraises/ lait,,,0.91,18.6,84,2.9,0.28,0,0.02
166,2016-06-07,1,,,,Coeur de palmier/ maïs,,Rôti de dinde aux herbes,,Salsifis panachés,,Tome noire,,Kiwi,,Pain/ confiture de fraises/ lait,,,0.89,18.6,84,2.9,0.26,0,0.02
167,2016-06-07,2,,,,Cœur de palmier/ maïs,,Rôti de dinde aux herbes,,Salsifis panachés,,Tome noire,,Kiwi,,Pain/ confiture de fraises/ lait,,,0.9,18.6,84,2.9,0.21,43.9925007807215,0
168,2016-06-08,1,,,,Salade de tomates/ féta,,Gratin de pommes de terre au fromage fondu,,,,Emmenthal,,Compote pommes/ fraises,,Yaourt/ madeleine,,,0.58,15.3,87,1.5,0.28,17.2853805262487,0
169,2016-06-08,3,,,,Salade de tomates/ féta,,Gratin de pommes de terre au fromage fondu,,,,Emmenthal,,Compote pommes/ fraises,,Yaourt/ madeleine,,,0.54,15.3,87,1.5,0.33,10.7833625127056,0.02
170,2016-06-08,2,,,,Salade de tomates/ féta,,Gratin de pommes de terre au fromage fondu,,,,Emmenthal,,Compote pommes/ fraises,,Yaourt/ madeleine,,,0.56,15.3,87,1.5,0.29,17.1872685338327,0
171,2016-06-09,1,,,,Radis,VBF,Sauté de bœuf aux olives,,Haricots verts,EBR,Yaourt à la myrtille,,Spéculoos,,Pain/ beurre/ pomme/ lait,,,0.93,20.9,71,1.2,0.09,18.9072301092205,0
172,2016-06-09,2,,,,Radis,VBF,Rôti de bœuf,,Haricots verts,EBR,Yaourt à la myrtille,,Spéculoos,,Pain/ beurre/ pomme/ lait,,,0.9,20.9,71,1.2,0.17,0,0.02
173,2016-06-09,3,,,,Radis,"VBF,EBR",Courgettes parmentires,,Salade verte,EBR,Yaourt à la myrtille,,Spéculoos,,Pain/ beurre/ pomme/ lait,,,0.91,20.9,71,1.2,0.04,0,0
174,2016-06-10,2,,,FLS,Concombre au yaourt,,Filet de lieu sauce grenobloise,,Brocolis panachés,,,,Flan pâtissier,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.88,19,73,2.4,0.04,29.6224074909635,0.02
175,2016-06-10,1,,,FLS,Concombre au yaourt,,Filet de lieu sauce grenobloise,,Brocolis panachés,,,,Flan pâtissier,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.9,19,73,2.4,0.1,0,0.02
176,2016-06-10,3,,,FLS,Concombre au yaourt,,Filet de lieu sauce grenobloise,,Brocolis panachés,,,,Flan pâtissier,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.94,19,73,2.4,0.05,0,0.02
177,2016-06-13,3,,,,Betteraves crues à l'ail,,Poulet rôti,,Frites,AB,Yaourt nature sucré,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.94,16.2,78,3.6,0.24,0,0
178,2016-06-13,1,,,,Betteraves crues à l'ail,,Poulet rôti,,Frites,AB,Yaourt nature sucré,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.94,16.2,78,3.6,0.22,11.4856127639064,0.02
179,2016-06-13,2,,,,Betteraves crues à l'ail,,Poulet rôti,,Frites,AB,Yaourt nature sucré,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.87,16.2,78,3.6,0.28,10.9612175987656,0
180,2016-06-14,2,,,,Salade de maïs/ thon,,Sauté de veau marengo,AB,Gratin de courgettes,,Camembert,FLS,Fraises,,Gaufrette vanille/ compote de pommes/ lait,,,0.92,14.1,90,2.3,0.16,18.8483711476715,0
181,2016-06-14,1,,,,Salade de maïs/ thon,,Rôti de veau au jus,AB,Gratin de courgettes panaché,,Camembert,FLS,Fraises,,Gaufrette vanille/ compote de pommes/ lait,,,0.93,14.1,90,2.3,0.11,0,0.02
182,2016-06-14,3,,,,Salade de maïs/ thon,,Sauté d'agneau marengo,AB,Gratin de courgettes,,Camembert,FLS,Fraises,,Gaufrette vanille/ compote de pommes/ lait,,,0.92,14.1,90,2.3,0.29,0,0
183,2016-06-15,1,,,,Pamplemousse,VPF,Jambon braisé froid,,Julienne de légumes,,,,Ile flottante,,Goéter fraich attitude,,,0.56,16.1,73,2.7,0.01,0,0
184,2016-06-15,2,,,,Pamplemousse,VPF,Jambon braisé froid,,Julienne de légumes,,,,Ile flottante,,Goéter fraich attitude,,,0.55,16.1,73,2.7,0.05,24.7252877215708,0
185,2016-06-15,3,,,,Pamplemousse,VPF,Jambon braisé froid,,Julienne de légumes,,,,Ile flottante,,Goéter fraich attitude,,,0.55,16.1,73,2.7,0,0,0
186,2016-06-16,3,,,,"Salade grecque (concombre, tomate, féta)",AB,Paëlla aux légumes,,Salade verte,EBR,Yaourt à l'abricot,,,,Pain/ confiture de fraises/ lait,,,0.91,16.7,65,1.4,0.12,14.7016499534805,0
187,2016-06-16,1,,,,"Salade grecque (concombre, tomate, féta)",AB,Paëlla aux légumes,,Salade verte,EBR,Yaourt à l'abricot,,,,Pain/ confiture de fraises/ lait,,,0.89,16.7,65,1.4,0.15,10.9796927416824,0.02
188,2016-06-16,2,,,,"Salade grecque (concombre, tomate, féta)",AB,Paëlla aux légumes,,Salade verte,EBR,Yaourt à l'abricot,,,,Pain/ confiture de fraises/ lait,,,0.91,16.7,65,1.4,0.13,0,0.02
189,2016-06-17,3,,,,"Salade coradis (carotte, radis rose, persil)",,Filet de lieu sauce poivrons,AB,Pommes vapeur,,Fromage ail et fines herbes,,Banane,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.9,16.5,74,3.2,0.04,10.0042171830566,0.02
190,2016-06-17,2,,,,"Salade coradis (carotte, radis rose, persil)",,Filet de lieu sauce poivrons,AB,Pommes vapeur,,Fromage ail et fines herbes,,Banane,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,16.5,74,3.2,0.04,0,0
191,2016-06-17,1,,,,"Salade coradis (carotte, radis rose, persil)",,Filet de lieu sauce poivrons,AB,Pommes vapeur,,Fromage ail et fines herbes,,Banane,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.94,16.5,74,3.2,0.04,7.67034151235161,0
192,2016-06-20,1,,,,"Salade poitevine (chou-fleur, betterave cuite)",AB,Omelette,,Pommes de terre cubes,,Edam,FLS,Abricots,,Pain/ beurre/ barre chocolatée/ lait,,,0.92,15.9,90,6,0.2,0.230287357252281,0
193,2016-06-20,2,,,,"Salade poitevine (chou-fleur, betterave cuite)",AB,Omelette,,Pommes de terre cubes,,Edam,FLS,Abricots,,Pain/ beurre/ barre chocolatée/ lait,,,0.91,15.9,90,6,0.21,0,0.02
194,2016-06-20,3,,,,"Salade poitevine (chou-fleur, betterave cuite)",AB,Omelette,,Pommes de terre cubes,,Edam,FLS,Abricots,,Pain/ beurre/ barre chocolatée/ lait,,,0.93,15.9,90,6,0.22,9.39660487974577,0
195,2016-06-21,1,,,AB,Salade de pâtes,,Sauté de poulet antillais,,Haricots beurre,,Fromage fondu,,Kiwi,,Biscuits goéter/ confiture de fraises/ lait,,,0.97,19.1,84,3.1,0.36,6.4061052008222,0.02
196,2016-06-21,2,,,AB,Salade de pâtes,,Sauté de poulet antillais,,Haricots beurre,,Fromage fondu,,Kiwi,,Biscuits goéter/ confiture de fraises/ lait,,,0.93,19.1,84,3.1,0.36,0,0.02
197,2016-06-21,3,,,AB,Salade de pâtes,,Sauté de poulet antillais,,Haricots beurre,,Fromage fondu,,Kiwi,,Biscuits goéter/ confiture de fraises/ lait,,,0.89,19.1,84,3.1,0.34,7.08005217023143,0
198,2016-06-22,1,,,FLS,Concombre sirtaki,VPF,Escalope de porc charcutire,AB,"Carottes vichy, semoule",,Petits suisses,,,,Pain/ beurre/ pomme/ lait,,,0.56,23.8,73,3,0.02,2.54833013135981,0.02
199,2016-06-22,2,,,FLS,Concombre sirtaki,VPF,Escalope de porc charcutire,AB,"Carottes vichy, semoule",,Petits suisses,,,,Pain/ beurre/ pomme/ lait,,,0.55,23.8,73,3,0.02,0,0
200,2016-06-22,3,,,FLS,Concombre sirtaki,VPF,Escalope de porc charcutire,AB,"Carottes vichy, semoule",,Petits suisses,,,,Pain/ beurre/ pomme/ lait,,,0.55,23.8,73,3,0.02,0,0
201,2016-06-24,3,,,BBC,Pâté de campagne/ salade,,Filet de lieu sauce crevettes,,Brocolis panachés,,Semoule au lait,,,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,18.6,71,1.9,0.15,3.76781355866737,0
202,2016-06-24,2,,,BBC,Pâté de campagne/ salade,,Filet de lieu sauce crevettes,,Brocolis panachés,,Semoule au lait,,,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,18.6,71,1.9,0.1,0,0.02
203,2016-06-24,1,,,BBC,Pâté de campagne/ salade,,Filet de lieu sauce crevettes,,Brocolis panachés,,Semoule au lait,,,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.93,18.6,71,1.9,0.12,10.9638057286696,0.02
204,2016-06-27,1,,,AB,"Salade bicolore (chou rouge et blanc, pomme, raisin sec)",,Poisson pané beurre citron,,Jardinire de légumes,EBR,Yaourt à l'abricot,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.92,16.9,92,2.6,0.21,0,0.02
205,2016-06-27,2,,,AB,"Salade bicolore (chou rouge et blanc, pomme, raisin sec)",,Poisson pané beurre citron,,Jardinire de légumes,EBR,Yaourt à l'abricot,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.93,16.9,92,2.6,0.19,19.4975567577132,0
206,2016-06-27,3,,,AB,"Salade bicolore (chou rouge et blanc, pomme, raisin sec)",,Poisson pané beurre citron,,Jardinire de légumes,EBR,Yaourt à l'abricot,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.91,16.9,92,2.6,0.23,0,0
207,2016-06-28,2,,,,"Carottes floride (carotte râpée, dé d'orange)",,Poulet rôti,,Frites,,Crme dessert vanille,,,,Pain/ compote de pommes/ lait,,,0.9,18.4,64,1.5,0.29,0,0
208,2016-06-28,1,,,,"Carottes floride (carotte râpée, dé d'orange)",,Poulet rôti,,Frites,,Crme dessert vanille,,,,Pain/ compote de pommes/ lait,,,0.9,18.4,64,1.5,0.33,9.85307097842578,0.02
209,2016-06-28,3,,,,"Carottes floride (carotte râpée, dé d'orange)",,Poulet rôti,,Frites,,Crme dessert vanille,,,,Pain/ compote de pommes/ lait,,,0.93,18.4,64,1.5,0.3,0,0
210,2016-06-29,1,,,,Asperges vinaigrette échalote,,Sauté de dinde louisianne,EBR,Purée de pommes de terre,,Emmenthal,FLS,Nectarine,,Yaourt/ cocktail de fruits,,,0.57,16.2,72,3.9,0.09,14.7905729192248,0
211,2016-06-29,2,,,,Asperges vinaigrette échalote,,Sauté de dinde louisianne,EBR,Purée de pommes de terre,,Emmenthal,FLS,Nectarine,,Yaourt/ cocktail de fruits,,,0.56,16.2,72,3.9,0.12,0,0.02
212,2016-06-29,3,,,,Asperges vinaigrette échalote,,Sauté de dinde louisianne,EBR,Purée de pommes de terre,,Emmenthal,FLS,Nectarine,,Yaourt/ cocktail de fruits,,,0.56,16.2,72,3.9,0.05,8.99840744032983,0.02
213,2016-06-30,3,,,FLS,Pastque,VPF,Saucisse rougail,AB,Riz créole,,,,Sorbet mangue/ passion,,Pain au lait/ jus de fruits,,,0.92,17.8,88,4.4,0.1,0,0.02
214,2016-06-30,1,,,FLS,Pastque,VPF,Saucisse rougail,AB,Riz créole,,,,Sorbet mangue/ passion,,Pain au lait/ jus de fruits,,,0.93,17.8,88,4.4,0.16,0,0
215,2016-06-30,2,,,FLS,Pastque,VPF,Saucisse rougail,AB,Riz créole,,,,Sorbet mangue/ passion,,Pain au lait/ jus de fruits,,,0.92,17.8,88,4.4,0.14,0,0.02
216,2016-07-01,3,,,,Salade verte/ maïs/ thon,VBF,Bœuf provenal,AB,Courgettes persillées,,Saint Nectaire,FLS,Pche,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,16.8,93,4.5,0.26,0,0
217,2016-07-01,1,,,,Salade verte/ maïs/ thon,VBF,Rôti de bœuf,AB,Courgettes provenales,,Saint Nectaire,FLS,Pche,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,16.8,93,4.5,0.33,16.6964914369691,0.02
218,2016-07-01,2,,,,Salade verte/ maïs/ thon,"VBF,AB",Tortis bolognaise,,,,Saint Nectaire,FLS,Pche,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,16.8,93,4.5,0.17,0,0
219,2016-07-04,1,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,GOóTER DE SUBSTITUTION,,,0.92,16.8,81,0.7,0.1,22.8148558851073,0
220,2016-07-04,3,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,GOUTER DE SUBSTITUTION,,,0.91,16.8,81,0.7,0.06,0,0.02
221,2016-07-04,2,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,REPAS DE SUBSTITUTION,,GOóTER DE SUBSTITUTION,,,0.87,16.8,81,0.7,0.1,5.36683790772409,0
222,2016-07-05,1,,,FLS,Tomates à la croque,VPF,Rôti de porc,AB,Salade de pâtes,,Crme dessert au chocolat,,,,Pain/ confiture ou compote/ lait,,,0.94,17.4,83,3.4,0.12,0,0
223,2016-07-05,2,,,FLS,Tomates à la croque,VPF,Rôti de porc,AB,Salade de pâtes,,Crme dessert au chocolat,,,,Pain/ confiture ou compote/ lait,,,0.93,17.4,83,3.4,0.08,3.070231253999,0
224,2016-07-05,3,,,FLS,Tomates à la croque,VPF,Rôti de porc,AB,Salade de pâtes,,Crme dessert au chocolat,,,,Pain/ confiture ou compote/ lait,,,0.92,17.4,83,3.4,0.13,0,0.02
225,2016-07-06,1,,,,Salade pommes de terre/ thon,VBF,Steak haché,,Petits pois,,Saint Paulin,FLS,Nectarine,,Pain/ beurre/ barre chocolatée/ lait,,,0.55,17.4,70,1.4,0.27,8.96470504009516,0.02
226,2016-07-06,3,,,,Salade pommes de terre/ thon,VBF,Steak haché,,Petits pois,,Saint Paulin,FLS,Nectarine,,Pain/ beurre/ barre chocolatée/ lait,,,0.55,17.4,70,1.4,0.29,31.7548983512721,0.02
227,2016-07-06,2,,,,Salade pommes de terre/ thon,VBF,Steak haché,,Petits pois,,Saint Paulin,FLS,Nectarine,,Pain/ beurre/ barre chocolatée/ lait,,,0.56,17.4,70,1.4,0.26,12.2458047594832,0.02
228,2016-07-07,1,,,,Carottes râpées,,Rôti de dinde,,Haricots verts,,Carré frais,,Compote pommes/ fraises,FLS,Pain/ beurre/ pche/ lait,,,0.88,21.2,58,0.8,0.06,68.8407435689304,0.02
229,2016-07-07,3,,,,Carottes râpées,,Rôti de dinde,,Haricots verts,,Carré frais,,Compote pommes/ fraises,FLS,Pain/ beurre/ pche/ lait,,,0.93,21.2,58,0.8,0.12,1.78726530174847,0.02
230,2016-07-07,2,,,,Carottes râpées,,Rôti de dinde,,Haricots verts,,Carré frais,,Compote pommes/ fraises,FLS,Pain/ beurre/ pche/ lait,,,0.93,21.2,58,0.8,0.08,0,0
231,2016-07-08,2,,,FLS,Melon,,Filet de lieu sauce tomate,AB,Semoule,,Edam,,Banane,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.88,20.3,64,2.1,0.06,0,0.02
232,2016-07-08,1,,,FLS,Melon,,Filet de lieu sauce tomate,AB,Semoule,,Edam,,Banane,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.9,20.3,64,2.1,0.07,0,0
233,2016-07-08,3,,,FLS,Melon,,Filet de lieu sauce tomate,AB,Semoule,,Edam,,Banane,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,20.3,64,2.1,0.11,0,0
234,2016-07-11,1,,,,Thon/ pommes de terre,,Sauté de poulet colombo,FLS/AB,Courgettes provenales,,Camenbert,FLS,Pche,,Barre bretonne/ confiture/ lait,,,0.9,18.9,70,4.6,0.25,9.240277254618,0.02
235,2016-07-11,2,,,,Thon/ pommes de terre,,Sauté de poulet colombo,FLS/AB,Courgettes provenales,,Camenbert,FLS,Pche,,Barre bretonne/ confiture/ lait,,,0.92,18.9,70,4.6,0.23,0,0.02
236,2016-07-11,3,,,,Thon/ pommes de terre,,Sauté de poulet colombo,FLS/AB,Courgettes provenales,,Camenbert,FLS,Pche,,Barre bretonne/ confiture/ lait,,,0.93,18.9,70,4.6,0.23,0,0
237,2016-07-12,1,,,AB,Taboulé,,Filet de saumon sauce hollandaise,,Brocolis,,Saint Nectaire,FLS,Abricots,,Pain/ beurre/ barre chocolatée/ lait,,,0.9,18.1,66,2.6,0.04,12.2923382630966,0.02
238,2016-07-12,2,,,AB,Taboulé,,Filet de saumon sauce hollandaise,,Brocolis,,Saint Nectaire,FLS,Abricots,,Pain/ beurre/ barre chocolatée/ lait,,,0.94,18.1,66,2.6,0.04,0,0
